Date,Product ID,Inventory Level,Demand Forecast,Price,Weather Condition,Holiday/Promotion,Competitor Pricing
119,10,356,175,12,3,0,15
119,11,221,67,37,0,1,40
119,12,101,95,18,3,1,20
119,13,484,87,73,0,0,69
119,14,336,141,20,3,1,22
119,15,83,76,58,3,1,54
119,16,179,126,95,1,0,99
119,17,164,59,17,0,0,21
119,18,402,162,78,2,0,77
119,19,371,251,34,0,0,30
119,0,107,100,37,2,0,38
119,1,368,141,41,1,0,38
119,2,223,139,95,2,0,99
119,3,220,36,97,2,1,99
119,4,343,291,14,0,0,19
119,5,451,447,45,1,1,41
119,6,475,306,22,2,0,18
119,7,499,361,95,1,0,91
119,8,274,86,32,1,1,27
119,9,496,344,29,3,1,33
119,10,95,59,97,1,1,96
119,11,464,199,24,3,0,23
119,12,52,23,29,1,1,27
119,13,254,226,19,2,0,14
119,14,219,223,94,3,0,94
119,15,315,124,81,3,0,83
119,16,222,78,38,0,1,42
119,17,290,82,69,2,0,70
119,18,110,30,92,2,1,89
119,19,426,332,39,2,0,36
120,0,125,-8,36,0,0,37
120,1,204,115,23,0,0,25
120,2,182,7,10,0,0,13
120,3,159,2,89,2,1,87
120,4,139,96,81,3,0,79
120,5,498,75,30,0,1,27
120,6,91,32,88,3,1,85
120,7,168,135,62,3,1,61
120,8,309,42,41,2,0,41
120,9,117,12,94,2,0,92
120,10,325,150,17,1,0,12
120,11,397,281,61,2,0,64
120,12,157,167,64,0,0,59
120,13,87,32,52,0,0,50
120,14,330,313,48,1,0,51
120,15,67,40,59,0,1,62
120,16,104,37,91,1,0,88
120,17,285,280,95,3,1,92
120,18,441,49,20,2,0,24
120,19,297,141,80,2,1,79
120,0,204,-3,22,3,0,22
120,1,189,163,51,2,1,48
120,2,385,357,60,1,1,59
120,3,232,221,72,0,0,70
120,4,451,322,33,1,0,36
120,5,435,359,20,3,1,24
120,6,137,64,32,0,0,30
120,7,245,46,95,0,0,95
120,8,330,282,94,3,1,96
120,9,476,409,72,0,1,71
120,10,181,157,73,0,1,78
120,11,148,42,64,0,1,68
120,12,87,69,75,2,0,78
120,13,89,81,23,1,0,19
120,14,133,75,51,1,1,54
120,15,404,154,90,0,1,91
120,16,56,67,72,1,1,70
120,17,439,233,27,2,1,30
120,18,422,45,67,0,0,69
120,19,464,258,28,0,1,27
120,0,297,74,24,2,1,26
120,1,80,34,83,0,0,79
120,2,479,287,32,3,0,30
120,3,360,165,38,1,1,33
120,4,111,78,70,0,0,68
120,5,382,372,78,1,0,75
120,6,496,237,35,2,0,36
120,7,189,44,24,3,0,26
120,8,214,39,81,2,1,77
120,9,433,82,56,3,0,59
120,10,108,86,79,3,1,74
120,11,438,51,90,0,0,92
120,12,423,62,85,1,1,81
120,13,382,206,61,2,0,61
120,14,238,208,75,1,0,78
120,15,442,103,82,0,1,78
120,16,307,155,98,2,0,97
120,17,145,25,19,1,0,21
120,18,380,371,40,2,0,41
120,19,455,272,88,2,1,85
120,0,103,94,42,2,1,45
120,1,235,52,71,2,1,68
120,2,170,139,66,1,0,70
120,3,120,99,28,1,1,24
120,4,126,109,85,3,1,86
120,5,499,336,22,3,1,21
120,6,481,485,73,0,1,70
120,7,292,53,61,0,1,60
120,8,73,58,19,2,0,18
120,9,86,42,51,2,0,56
120,10,359,181,81,3,0,80
120,11,256,163,94,1,1,93
120,12,59,18,31,1,1,31
120,13,449,396,53,3,0,58
120,14,65,25,10,1,1,7
120,15,204,68,11,2,1,15
120,16,300,42,38,0,1,42
120,17,354,27,74,0,1,75
120,18,113,104,35,0,0,38
120,19,168,7,58,0,0,55
120,0,112,7,85,1,1,86
120,1,296,226,64,0,1,62
120,2,254,17,27,1,1,29
120,3,126,128,80,0,1,82
120,4,216,119,55,2,0,52
120,5,87,73,86,2,1,90
120,6,307,40,93,2,1,90
120,7,183,93,14,2,0,18
120,8,351,8,72,2,1,73
120,9,109,77,85,1,1,89
120,10,399,353,99,3,1,95
120,11,75,31,55,2,1,56
120,12,372,77,74,0,1,76
120,13,313,286,14,3,1,13
120,14,472,398,61,3,1,57
120,15,164,19,70,2,1,72
120,16,430,207,63,2,0,65
120,17,175,26,10,0,1,14
120,18,253,141,23,3,1,26
120,19,85,62,60,0,0,57
121,0,193,-1,37,1,1,37
121,1,398,2,85,3,1,82
121,2,369,305,38,0,1,41
121,3,494,170,46,0,0,42
121,4,55,25,41,2,1,43
121,5,422,78,58,0,1,53
121,6,342,152,52,2,1,56
121,7,134,46,17,1,1,21
121,8,112,113,54,2,1,56
121,9,288,93,83,3,1,84
121,10,352,8,37,1,0,41
121,11,71,53,93,0,0,92
121,12,367,187,83,2,0,79
121,13,430,153,81,3,1,77
121,14,199,49,87,2,0,83
121,15,205,51,30,2,0,29
121,16,70,23,46,0,0,47
121,17,322,82,34,2,1,30
121,18,140,120,50,0,1,45
121,19,234,145,29,0,1,33
121,0,307,106,56,3,0,51
121,1,447,301,46,2,1,47
121,2,95,80,81,3,1,83
121,3,142,65,67,1,1,70
121,4,191,178,14,3,0,10
121,5,258,243,54,3,1,55
121,6,56,36,61,3,1,58
121,7,105,77,41,2,1,44
121,8,491,293,30,1,1,27
121,9,151,19,92,1,0,90
121,10,467,155,13,3,0,8
121,11,323,55,47,1,0,43
121,12,170,57,81,3,0,85
121,13,442,295,13,2,1,14
121,14,74,55,10,1,1,11
121,15,235,22,49,1,1,49
121,16,113,49,86,0,0,82
121,17,134,16,99,1,1,100
121,18,65,26,40,0,1,35
121,19,467,275,70,0,1,66
121,0,324,25,75,0,0,76
121,1,120,129,74,0,1,71
121,2,380,118,86,3,1,90
121,3,157,12,84,3,1,85
121,4,383,255,86,1,1,81
121,5,140,12,10,1,0,11
121,6,345,0,89,0,0,85
121,7,94,56,85,3,0,89
121,8,395,194,79,0,1,80
121,9,352,251,70,1,0,73
121,10,204,34,48,0,0,46
121,11,212,130,12,1,1,8
121,12,451,147,94,3,1,94
121,13,296,73,64,2,1,62
121,14,105,73,82,0,1,80
121,15,186,59,19,2,0,16
121,16,374,313,56,3,0,55
121,17,442,-3,49,1,0,48
121,18,132,124,56,1,0,52
121,19,77,93,17,0,0,15
121,0,240,105,86,3,0,84
121,1,56,7,93,2,0,94
121,2,227,191,17,1,1,15
121,3,93,75,56,2,1,55
121,4,246,110,78,0,1,74
121,5,248,65,64,0,0,61
121,6,164,19,66,2,0,66
121,7,478,50,95,2,1,99
121,8,354,230,56,0,0,59
121,9,348,205,54,3,1,53
121,10,279,48,77,2,1,80
121,11,443,148,13,3,0,14
121,12,161,127,11,2,1,10
121,13,289,243,30,0,1,30
121,14,241,228,87,0,0,87
121,15,265,174,66,1,1,65
121,16,175,21,29,0,0,34
121,17,54,23,51,3,0,49
121,18,210,58,50,1,1,53
121,19,403,144,51,3,1,51
121,0,327,117,21,2,1,21
121,1,175,33,95,2,1,97
121,2,151,1,45,1,0,44
121,3,347,80,53,1,0,52
121,4,423,120,55,1,1,56
121,5,498,262,94,1,1,90
121,6,177,82,10,0,0,8
121,7,317,165,89,3,1,86
121,8,289,231,32,3,0,27
121,9,431,234,11,2,0,15
121,10,241,58,22,3,0,21
121,11,147,137,68,0,0,69
121,12,99,18,59,2,0,57
121,13,241,45,63,0,1,65
121,14,98,28,99,2,0,99
121,15,210,177,96,1,1,93
121,16,340,320,40,2,1,40
121,17,274,80,28,1,1,23
121,18,346,249,41,3,1,39
121,19,383,66,28,0,0,25
122,0,231,32,47,3,1,50
122,1,89,55,97,1,1,93
122,2,384,335,41,0,0,45
122,3,471,441,45,1,0,42
122,4,55,21,24,0,1,24
122,5,63,22,29,0,1,30
122,6,63,29,99,1,0,97
122,7,338,4,72,2,1,73
122,8,344,103,83,1,1,78
122,9,139,147,83,3,0,88
122,10,143,41,10,0,1,7
122,11,309,100,32,0,1,33
122,12,140,84,86,1,1,83
122,13,157,67,93,2,1,93
122,14,355,315,72,0,0,70
122,15,229,180,34,0,0,38
122,16,390,4,94,0,0,98
122,17,209,127,88,1,1,89
122,18,209,90,27,0,1,24
122,19,352,309,33,0,0,29
122,0,109,93,19,2,0,18
122,1,458,449,27,0,1,26
122,2,181,43,81,2,0,77
122,3,99,2,17,1,1,17
122,4,436,41,85,2,0,80
122,5,484,137,78,0,0,79
122,6,470,40,62,0,0,58
122,7,111,67,18,1,1,20
122,8,386,77,63,1,1,63
122,9,414,69,62,0,1,60
122,10,355,217,31,0,1,31
122,11,420,89,91,0,0,88
122,12,219,16,19,2,0,24
122,13,456,340,83,0,0,85
122,14,370,147,47,2,0,51
122,15,393,392,50,1,0,46
122,16,200,126,65,0,1,61
122,17,363,136,93,0,0,91
122,18,479,0,22,3,0,18
122,19,68,51,99,3,1,98
122,0,92,10,28,3,1,23
122,1,79,29,14,2,1,13
122,2,164,68,90,1,0,92
122,3,412,158,65,2,0,62
122,4,307,242,32,3,0,36
122,5,157,22,34,0,1,37
122,6,348,141,27,3,0,27
122,7,302,85,51,2,0,47
122,8,285,178,35,3,0,40
122,9,265,231,12,3,0,13
122,10,387,372,39,0,1,43
122,11,498,291,21,0,1,25
122,12,221,162,76,0,1,81
122,13,243,234,58,2,0,61
122,14,439,333,74,1,1,77
122,15,313,4,92,1,1,97
122,16,213,-4,48,1,0,44
122,17,253,89,88,0,0,86
122,18,358,226,79,0,1,83
122,19,267,121,95,3,0,92
122,0,401,219,25,1,1,21
122,1,435,433,30,0,1,26
122,2,54,46,26,3,1,25
122,3,298,210,25,2,1,23
122,4,211,89,44,0,0,48
122,5,156,147,60,1,1,56
122,6,343,123,44,2,1,47
122,7,436,430,71,3,1,76
122,8,450,256,45,3,0,41
122,9,299,156,78,2,1,79
122,10,164,93,28,0,1,29
122,11,462,339,58,2,1,59
122,12,193,46,13,3,0,10
122,13,420,42,23,2,0,18
122,14,413,119,58,1,0,57
122,15,70,78,30,0,0,31
122,16,111,9,47,3,1,51
122,17,287,258,77,0,0,81
122,18,312,198,21,3,1,19
122,19,473,300,31,2,0,31
122,0,483,371,30,3,0,35
122,1,221,184,27,2,1,31
122,2,431,40,38,2,1,37
122,3,181,101,90,3,1,89
122,4,212,57,29,2,1,33
122,5,367,11,53,1,1,51
122,6,270,55,95,1,1,91
122,7,325,60,90,0,0,94
122,8,273,242,77,0,0,72
122,9,407,263,19,0,1,21
122,10,157,37,90,1,0,88
122,11,470,98,56,2,0,51
122,12,294,56,51,2,0,46
122,13,118,68,69,1,0,67
122,14,66,28,51,0,0,47
122,15,216,86,86,1,0,87
122,16,468,374,11,0,0,6
122,17,494,211,79,0,0,76
122,18,352,223,53,0,1,51
122,19,450,176,36,2,1,32
123,0,383,126,30,0,0,25
123,1,126,115,63,2,0,67
123,2,95,8,75,1,1,74
123,3,440,234,12,0,1,8
123,4,382,162,40,3,0,41
123,5,306,323,98,0,0,99
123,6,471,4,12,3,1,11
123,7,479,78,73,1,1,78
123,8,470,39,34,3,1,31
123,9,344,299,39,3,0,36
123,10,428,137,43,0,1,47
123,11,115,30,55,1,1,56
123,12,295,219,37,0,0,38
123,13,90,70,92,3,1,89
123,14,414,45,27,2,0,23
123,15,80,69,96,3,1,97
123,16,77,18,24,2,0,25
123,17,455,365,28,2,0,27
123,18,219,28,27,0,1,27
123,19,291,191,62,1,0,58
123,0,89,-2,12,2,0,16
123,1,50,4,14,3,1,15
123,2,235,103,25,0,1,23
123,3,475,80,18,2,1,17
123,4,374,190,86,3,0,82
123,5,56,23,72,3,1,68
123,6,164,-1,48,0,0,47
123,7,206,164,12,1,1,12
123,8,475,359,20,1,0,21
123,9,470,444,78,2,0,78
123,10,265,29,44,1,1,46
123,11,263,185,44,0,0,46
123,12,273,19,73,0,0,72
123,13,190,30,60,1,0,57
123,14,242,130,10,2,0,13
123,15,105,61,67,1,1,67
123,16,345,182,59,2,0,63
123,17,313,226,42,1,1,42
123,18,122,79,94,2,0,99
123,19,358,213,51,2,1,50
123,0,285,49,27,3,1,24
123,1,499,432,57,2,1,59
123,2,371,80,94,1,1,96
123,3,251,187,92,2,1,91
123,4,369,62,97,1,0,101
123,5,154,55,69,0,1,72
123,6,414,361,86,3,1,82
123,7,193,56,73,0,1,69
123,8,128,62,24,3,0,22
123,9,57,44,68,2,0,72
123,10,52,12,61,0,1,61
123,11,183,64,39,2,1,44
123,12,454,55,26,3,0,31
123,13,407,374,65,3,1,61
123,14,278,263,20,2,0,21
123,15,415,257,49,3,1,46
123,16,81,40,62,1,0,62
123,17,188,65,56,0,1,58
123,18,266,191,33,0,1,36
123,19,295,210,94,1,1,89
123,0,112,78,48,3,0,47
123,1,483,121,70,1,0,66
123,2,212,190,36,3,1,39
123,3,241,21,56,1,0,58
123,4,375,243,76,1,0,72
123,5,58,68,97,1,1,96
123,6,245,151,59,2,0,59
123,7,411,384,52,3,1,54
123,8,79,49,78,1,1,77
123,9,134,14,38,2,1,37
123,10,491,181,91,3,1,90
123,11,225,6,30,2,1,27
123,12,417,390,34,0,0,32
123,13,104,25,19,3,1,23
123,14,76,41,44,3,1,42
123,15,135,64,60,2,0,57
123,16,387,255,61,0,0,57
123,17,266,185,98,0,1,98
123,18,229,44,51,2,0,54
123,19,364,224,81,0,1,83
123,0,333,49,54,2,0,56
123,1,125,65,76,1,1,71
123,2,333,165,54,0,1,58
123,3,318,61,56,0,1,53
123,4,64,78,55,3,1,52
123,5,314,178,54,0,0,59
123,6,401,373,92,1,0,94
123,7,178,102,82,3,1,77
123,8,331,42,79,3,1,76
123,9,336,210,59,1,0,59
123,10,459,43,90,2,1,88
123,11,212,166,79,3,0,84
123,12,248,39,84,0,1,83
123,13,159,102,26,1,1,25
123,14,315,218,34,0,1,36
123,15,387,80,31,3,1,29
123,16,330,169,43,1,1,44
123,17,188,110,76,3,1,80
123,18,394,200,52,3,0,54
123,19,175,20,73,1,0,72
124,0,252,45,21,1,0,23
124,1,186,134,59,0,0,55
124,2,341,70,25,2,1,20
124,3,68,23,63,3,0,59
124,4,226,162,43,1,0,44
124,5,131,82,39,1,0,44
124,6,157,126,89,2,0,91
124,7,185,110,81,0,1,82
124,8,377,213,37,3,1,34
124,9,157,114,76,3,1,81
124,10,271,167,44,2,1,47
124,11,158,31,16,2,1,13
124,12,438,90,73,1,1,69
124,13,168,45,35,0,0,37
124,14,159,31,68,1,1,66
124,15,170,38,30,2,0,35
124,16,292,33,27,3,0,29
124,17,229,196,10,3,1,8
124,18,495,308,28,3,1,31
124,19,495,372,76,0,1,74
124,0,327,144,34,1,1,36
124,1,191,158,28,1,0,29
124,2,98,51,40,2,0,45
124,3,58,28,43,0,0,42
124,4,152,44,71,3,0,76
124,5,368,95,95,0,0,99
124,6,239,119,18,3,0,15
124,7,322,297,86,2,1,87
124,8,336,107,84,1,0,85
124,9,201,7,36,0,1,33
124,10,437,191,84,0,0,83
124,11,298,235,39,3,1,43
124,12,102,111,12,1,0,10
124,13,271,-2,71,2,0,69
124,14,196,111,33,0,0,30
124,15,302,196,94,2,1,94
124,16,191,175,38,0,1,33
124,17,478,315,54,1,0,49
124,18,122,92,30,1,0,31
124,19,229,119,57,1,1,52
124,0,195,31,12,1,1,10
124,1,431,291,85,1,0,84
124,2,353,85,57,0,1,61
124,3,191,37,67,2,1,65
124,4,87,79,67,2,1,67
124,5,226,43,85,1,0,87
124,6,96,99,13,0,0,17
124,7,68,8,60,0,1,60
124,8,367,304,52,1,0,48
124,9,343,55,96,2,1,97
124,10,225,51,33,1,0,33
124,11,161,116,72,3,1,70
124,12,242,149,19,2,0,15
124,13,175,174,92,1,0,94
124,14,239,224,73,2,0,70
124,15,322,292,61,1,0,61
124,16,171,148,73,2,0,70
124,17,314,47,12,1,0,8
124,18,53,70,68,1,0,70
124,19,181,53,21,1,0,18
124,0,445,212,90,1,0,94
124,1,53,63,52,0,1,53
124,2,307,140,52,1,0,47
124,3,350,267,87,2,0,83
124,4,434,298,32,0,1,36
124,5,107,90,16,3,0,18
124,6,187,156,89,2,1,87
124,7,154,83,71,0,1,73
124,8,179,94,92,0,1,89
124,9,414,166,51,2,1,53
124,10,332,310,37,3,0,42
124,11,213,64,57,3,1,61
124,12,252,177,58,1,1,61
124,13,69,53,85,1,1,84
124,14,90,49,10,1,0,8
124,15,133,33,26,1,1,29
124,16,342,89,78,0,0,82
124,17,493,366,12,0,0,17
124,18,183,99,63,0,1,63
124,19,75,30,33,1,1,38
124,0,415,297,74,2,1,70
124,1,335,53,10,3,0,11
124,2,466,421,34,0,0,31
124,3,424,363,84,0,1,80
124,4,212,18,82,1,1,86
124,5,277,162,56,2,1,52
124,6,130,6,18,0,0,13
124,7,231,54,16,0,0,20
124,8,105,68,98,0,0,96
124,9,288,92,90,1,1,92
124,10,248,90,64,1,0,65
124,11,118,82,63,1,1,68
124,12,357,348,51,1,1,52
124,13,416,60,44,3,0,44
124,14,373,-1,41,1,1,39
124,15,233,151,69,3,1,74
124,16,227,225,95,2,0,98
124,17,438,207,35,3,0,36
124,18,453,340,81,1,1,86
124,19,464,68,17,3,0,16
125,0,253,40,87,1,1,89
125,1,462,105,78,1,0,78
125,2,169,154,83,0,1,86
125,3,362,17,79,2,1,81
125,4,496,391,69,1,0,69
125,5,345,333,61,2,1,64
125,6,420,191,52,3,0,48
125,7,403,119,44,3,1,47
125,8,59,52,15,3,0,13
125,9,103,96,59,2,1,55
125,10,252,235,51,3,1,50
125,11,206,174,15,1,0,19
125,12,193,74,41,2,1,42
125,13,399,240,99,3,1,102
125,14,414,276,31,0,1,32
125,15,153,33,62,1,0,58
125,16,183,98,14,3,0,19
125,17,386,170,50,2,1,55
125,18,444,52,33,1,0,37
125,19,182,49,18,1,0,17
125,0,399,326,76,2,1,77
125,1,361,81,83,2,0,82
125,2,414,298,47,1,0,51
125,3,495,384,60,0,1,55
125,4,91,53,27,1,0,24
125,5,467,180,22,3,0,20
125,6,407,282,59,3,1,62
125,7,329,342,83,3,1,85
125,8,332,299,56,2,1,58
125,9,123,127,47,1,1,47
125,10,54,53,83,2,0,80
125,11,77,34,23,2,0,27
125,12,443,204,43,2,0,44
125,13,323,106,40,0,1,41
125,14,487,121,97,2,1,102
125,15,221,195,62,3,0,60
125,16,460,227,28,2,1,25
125,17,459,283,64,3,0,64
125,18,451,235,30,1,1,30
125,19,54,14,43,1,0,42
125,0,146,117,78,0,0,83
125,1,87,53,74,2,0,74
125,2,264,165,32,2,1,35
125,3,112,75,25,1,0,30
125,4,265,231,74,1,0,77
125,5,494,43,76,0,0,78
125,6,339,339,81,2,1,77
125,7,267,35,45,0,0,45
125,8,408,32,35,3,0,33
125,9,236,34,25,1,1,27
125,10,126,20,38,1,1,35
125,11,292,263,74,0,1,78
125,12,119,42,10,3,0,12
125,13,475,5,75,1,0,71
125,14,331,118,24,0,0,20
125,15,479,476,81,3,0,78
125,16,444,349,74,1,0,77
125,17,99,37,28,0,1,29
125,18,175,81,88,2,0,88
125,19,218,150,33,0,1,28
125,0,365,22,57,2,0,57
125,1,155,63,49,1,1,49
125,2,437,206,73,0,0,75
125,3,288,144,93,2,1,95
125,4,79,17,89,2,1,92
125,5,105,116,66,3,0,69
125,6,349,104,13,2,0,14
125,7,116,14,52,3,1,54
125,8,432,374,49,2,0,52
125,9,379,19,55,1,0,57
125,10,438,83,67,3,1,66
125,11,458,265,58,0,1,61
125,12,157,98,47,3,0,48
125,13,222,51,41,1,1,40
125,14,116,76,76,0,1,76
125,15,59,74,18,2,0,22
125,16,264,203,68,1,1,73
125,17,356,123,18,1,0,17
125,18,264,30,13,0,0,12
125,19,86,81,17,1,1,17
125,0,449,104,96,1,1,101
125,1,358,322,59,0,1,61
125,2,156,75,62,1,0,61
125,3,428,166,34,1,0,32
125,4,301,168,22,1,0,26
125,5,138,34,28,0,1,25
125,6,206,72,94,2,1,96
125,7,305,39,27,0,0,31
125,8,376,300,56,3,0,55
125,9,397,270,75,0,1,72
125,10,351,321,42,1,1,45
125,11,179,97,16,0,1,20
125,12,128,30,73,2,0,73
125,13,148,136,48,1,1,48
125,14,65,56,16,0,1,15
125,15,349,272,19,0,1,23
125,16,455,72,90,3,0,95
125,17,447,206,84,1,1,80
125,18,461,71,32,2,0,30
125,19,260,234,34,3,1,38
126,0,334,44,65,3,1,69
126,1,126,128,51,1,1,47
126,2,133,87,63,0,1,68
126,3,411,48,96,1,0,92
126,4,332,320,56,0,1,61
126,5,197,17,95,0,0,93
126,6,372,267,22,0,1,25
126,7,298,80,97,1,0,96
126,8,465,448,20,1,0,17
126,9,289,153,30,1,1,34
126,10,313,90,50,3,0,53
126,11,285,73,68,2,0,69
126,12,69,63,49,2,1,48
126,13,369,52,21,3,0,21
126,14,444,208,38,1,1,40
126,15,401,295,77,2,0,80
126,16,180,13,42,0,1,46
126,17,214,2,48,2,1,51
126,18,413,219,32,1,0,29
126,19,110,42,12,1,0,13
126,0,231,100,30,3,1,35
126,1,225,50,53,1,1,53
126,2,196,-2,31,3,0,32
126,3,244,32,16,2,0,15
126,4,217,73,10,3,0,7
126,5,104,30,59,1,1,57
126,6,414,82,71,3,0,67
126,7,358,208,97,3,0,98
126,8,378,265,68,1,1,69
126,9,363,338,55,0,1,52
126,10,380,261,75,0,1,71
126,11,174,139,95,1,0,98
126,12,227,96,75,3,1,74
126,13,293,54,29,0,0,28
126,14,419,341,71,0,0,67
126,15,331,138,56,3,0,59
126,16,63,34,17,3,0,15
126,17,400,245,27,3,1,32
126,18,196,40,27,1,0,28
126,19,326,120,70,0,0,75
126,0,182,79,70,3,1,70
126,1,349,11,32,0,0,32
126,2,453,398,40,1,0,36
126,3,319,290,35,0,0,34
126,4,302,310,62,3,1,67
126,5,396,402,68,1,1,71
126,6,90,56,76,3,0,73
126,7,289,105,64,2,0,62
126,8,267,220,41,3,1,39
126,9,212,210,48,0,0,45
126,10,450,234,94,2,0,93
126,11,455,352,85,2,1,90
126,12,151,111,85,1,1,84
126,13,350,242,72,1,1,72
126,14,184,175,70,1,1,72
126,15,211,67,37,3,0,39
126,16,60,45,49,3,0,53
126,17,393,377,66,2,0,64
126,18,404,192,81,2,1,85
126,19,218,151,88,0,1,83
126,0,315,53,74,2,1,79
126,1,255,6,13,3,1,15
126,2,137,80,37,3,1,38
126,3,272,24,97,0,0,102
126,4,306,110,39,0,0,35
126,5,396,214,58,0,1,57
126,6,155,11,69,3,0,69
126,7,141,110,94,2,0,97
126,8,251,262,18,3,1,22
126,9,212,48,77,3,1,79
126,10,331,4,10,2,1,12
126,11,341,201,72,2,1,72
126,12,120,93,52,2,1,51
126,13,192,57,77,1,0,80
126,14,266,97,41,2,1,37
126,15,192,3,62,2,0,67
126,16,442,253,60,2,0,61
126,17,114,35,84,3,1,84
126,18,303,5,96,0,0,97
126,19,387,172,45,0,1,46
126,0,427,283,26,3,1,25
126,1,379,144,55,3,0,58
126,2,480,22,60,3,1,63
126,3,213,149,13,3,0,14
126,4,294,54,12,3,1,7
126,5,105,97,68,0,1,67
126,6,490,286,34,3,1,33
126,7,318,284,69,1,0,73
126,8,323,274,21,2,1,17
126,9,171,77,26,2,0,28
126,10,144,3,54,3,0,49
126,11,207,141,77,2,1,76
126,12,254,83,81,1,0,86
126,13,209,181,86,0,1,84
126,14,344,321,81,1,1,80
126,15,408,246,65,1,1,63
126,16,425,96,14,1,1,12
126,17,336,226,35,1,0,34
126,18,77,-5,55,1,0,56
126,19,203,188,77,2,1,73
127,0,103,13,30,2,0,35
127,1,217,135,17,3,1,13
127,2,418,48,82,0,0,79
127,3,234,20,55,2,0,53
127,4,60,17,27,3,1,23
127,5,404,394,69,2,0,73
127,6,405,105,72,0,1,73
127,7,178,67,72,0,1,74
127,8,429,313,20,1,0,22
127,9,154,88,44,3,1,40
127,10,277,259,30,3,1,32
127,11,475,130,86,1,1,86
127,12,315,201,38,1,1,35
127,13,306,262,14,1,0,18
127,14,433,65,90,3,1,90
127,15,264,212,64,3,1,59
127,16,190,107,34,2,0,35
127,17,451,14,58,3,0,56
127,18,339,247,63,2,0,61
127,19,456,402,83,3,0,81
127,0,465,304,80,1,1,78
127,1,90,74,72,1,1,70
127,2,399,74,22,0,1,22
127,3,399,273,32,1,0,27
127,4,356,216,73,3,1,73
127,5,184,136,78,1,0,80
127,6,187,77,37,1,0,37
127,7,369,85,37,0,1,40
127,8,341,91,76,2,0,76
127,9,65,50,40,0,1,42
127,10,231,26,76,3,1,74
127,11,428,235,50,3,0,49
127,12,215,217,38,2,0,38
127,13,477,268,62,0,1,62
127,14,133,74,31,1,1,30
127,15,180,54,34,3,0,37
127,16,347,158,84,1,0,88
127,17,153,8,27,1,0,29
127,18,430,273,67,3,1,71
127,19,99,85,48,3,1,43
127,0,179,45,98,3,0,98
127,1,317,-7,49,1,1,47
127,2,464,252,56,2,0,60
127,3,477,330,86,1,1,89
127,4,217,125,46,2,1,44
127,5,91,84,81,1,0,84
127,6,469,474,41,3,0,38
127,7,362,114,44,0,1,47
127,8,301,234,99,2,1,96
127,9,474,145,50,0,1,47
127,10,352,331,95,3,0,99
127,11,334,146,22,1,1,18
127,12,359,330,20,1,0,23
127,13,267,110,47,3,0,49
127,14,492,346,38,2,0,40
127,15,285,235,17,2,1,14
127,16,430,80,14,2,1,18
127,17,232,45,90,1,0,89
127,18,238,196,28,2,0,29
127,19,492,262,75,1,0,72
127,0,71,43,97,2,0,98
127,1,325,217,83,3,1,81
127,2,491,296,59,3,0,56
127,3,85,82,64,3,0,69
127,4,475,349,95,1,1,97
127,5,417,350,62,0,1,62
127,6,281,17,27,3,1,27
127,7,437,296,79,1,0,76
127,8,377,81,88,2,1,85
127,9,486,163,53,1,1,56
127,10,351,262,36,1,1,40
127,11,454,109,87,2,0,88
127,12,429,307,64,1,1,60
127,13,487,196,18,1,0,14
127,14,356,349,13,1,1,11
127,15,86,69,63,2,1,62
127,16,195,74,81,2,1,76
127,17,203,120,63,1,0,67
127,18,313,211,54,1,0,53
127,19,221,33,75,2,0,79
127,0,195,107,47,3,1,44
127,1,311,173,53,1,1,55
127,2,464,399,86,1,0,84
127,3,256,52,36,2,0,40
127,4,365,223,15,3,0,10
127,5,423,348,57,2,0,59
127,6,66,20,36,1,1,35
127,7,210,116,57,3,0,53
127,8,75,73,83,3,0,78
127,9,222,14,36,0,1,32
127,10,412,282,31,3,0,29
127,11,241,44,99,2,0,100
127,12,52,25,22,3,1,26
127,13,231,113,59,1,0,56
127,14,472,0,40,1,1,39
127,15,399,340,82,2,1,86
127,16,50,8,82,0,0,81
127,17,368,124,16,2,1,20
127,18,73,17,58,1,0,54
127,19,304,214,93,0,1,92
128,0,195,184,55,3,0,52
128,1,280,207,37,0,0,33
128,2,471,133,43,2,0,43
128,3,417,312,50,1,0,55
128,4,115,28,66,2,1,62
128,5,358,306,28,2,0,25
128,6,225,188,29,3,0,24
128,7,398,103,88,0,1,92
128,8,299,192,42,2,0,38
128,9,167,67,23,3,0,28
128,10,141,86,57,1,1,58
128,11,127,63,39,1,0,43
128,12,384,127,70,3,0,67
128,13,443,118,98,3,1,96
128,14,328,277,75,0,0,74
128,15,258,262,49,3,0,52
128,16,194,133,16,3,0,18
128,17,177,62,16,1,0,16
128,18,404,71,91,0,0,87
128,19,243,210,41,2,1,38
128,0,157,47,12,3,1,8
128,1,186,14,96,1,0,95
128,2,209,30,89,2,1,89
128,3,92,51,43,3,0,48
128,4,345,234,37,1,0,36
128,5,175,60,25,1,1,27
128,6,350,332,52,2,0,50
128,7,174,96,53,0,0,53
128,8,352,34,73,3,0,74
128,9,253,106,12,1,1,11
128,10,468,441,25,2,1,22
128,11,110,90,66,3,0,65
128,12,77,8,68,0,0,67
128,13,202,102,11,1,1,12
128,14,172,155,13,3,0,17
128,15,285,262,64,3,0,62
128,16,128,92,23,2,1,21
128,17,488,197,26,3,0,30
128,18,354,84,32,0,0,36
128,19,320,152,66,2,1,64
128,0,441,92,67,1,1,67
